Date,Team,Acquired,Relinquished,Notes
2009-02-18,Kings,,Bobby Brown,sore left knee (DNP)
2009-02-18,Kings,Mikki Moore,,activated from IL
2009-02-18,Pacers,,Jeff Foster,sprained right ankle (DNP)
2009-02-18,Raptors,,Chris Bosh,sprained right knee (DNP)
2009-02-18,Raptors,,Will Solomon,sprained left thumb (DNP)
2009-02-18,Timberwolves,,Al Jefferson,surgery on right knee to repair torn ACL
2009-02-18,Warriors,,Kelenna Azubuike,placed on IL with left knee injury
2009-02-18,Warriors,Marco Belinelli,,activated from IL
2009-02-19,Celtics,Brian Scalabrine,,activated from IL
2009-02-19,Jazz,,Kyrylo Fesenko,placed on IL
2009-02-19,Jazz,Mehmet Okur,,activated from IL
2009-02-19,Magic,,Jameer Nelson,surgery on right shoulder to repair dislocation and torn labrum (out for season) (date approximate)
2009-02-19,Nets,,Jarvis Hayes,left thumb injury (DTD)
2009-02-19,Pacers,,Danny Granger,partially torn tendon in right foot (out indefinitely)
2009-02-19,Celtics,J.R. Giddens,,activated from IL
2009-02-20,Blazers,,Greg Oden,placed on IL with bone chip in left knee
2009-02-20,Blazers,Michael Ruffin,,activated from IL
2009-02-20,Bucks,,Damon Jones,placed on IL
2009-02-20,Bucks,Luke Ridnour,,activated from IL
2009-02-20,Bulls,,John Salmons,back injury (DTD)
2009-02-20,Celtics,,Kevin Garnett,strained right knee (DTD)
Date,Team,Acquired,Relinquished,Notes
2009-02-20,Hawks,Ronald Murray / Flip Murray,,activated from IL
2009-02-20,Hornets,,Tyson Chandler,placed on IL with left ankle injury
2009-02-20,Lakers,Didier Ilunga-Mbenga / Didier Mbenga / D.J. Mbenga,,activated from IL
2009-02-20,Mavericks,,Gerald Green (b. 1986-01-26),placed on IL
2009-02-20,Mavericks,Jerry Stackhouse,,activated from IL
2009-02-20,Nets,,Jarvis Hayes,placed on IL with partially torn ligaments in left thumb
2009-02-20,Nets,Maurice Ager,,activated from IL
2009-02-20,Pacers,,Danny Granger,placed on IL with partially torn tendon in right foot
2009-02-20,Pacers,,Jeff Foster,sprained right ankle (DNP)
2009-02-20,Pacers,Josh McRoberts,,activated from IL
2009-02-20,Rockets,,Carl Landry,sprained right ankle (DNP)
2009-02-20,Rockets,,Tracy McGrady,placed on IL with left knee injury (out for season)
2009-02-20,Suns,,Amare Stoudemire / Amar'e Stoudemire,placed on IL recovering from surgery on right eye to repair partially detached retina (out for season)
2009-02-20,Suns,Courtney Sims,,activated from IL
2009-02-20,Thunder,,Malik Rose,placed on IL
2009-02-20,Timberwolves,Kevin Ollie,,activated from IL
2009-02-20,Wizards,,DeShawn Stevenson,sore lower back (DNP)
2009-02-20,Hawks,,Thomas Gardner,placed on IL
2009-02-21,Kings,,Calvin Booth,placed on IL
2009-02-21,Kings,,Drew Gooden,placed on IL
2009-02-21,Kings,,Rashad McCants,placed on IL
2009-02-21,Thunder,,Joe Smith (Leynard),placed on IL
2009-02-21,Thunder,Malik Rose,,activated from IL
2009-02-21,Warriors,,Marcus Williams (D.),placed on IL
2009-02-21,Warriors,Kelenna Azubuike,,activated from IL
Date,Team,Acquired,Relinquished,Notes
2009-02-21,Wizards,,DeShawn Stevenson,sore lower back (DNP)
2009-02-22,Bulls,Brad Miller,,activated from IL
2009-02-22,Cavaliers,,Trey Johnson,placed on IL
2009-02-22,Cavaliers,Delonte West,,activated from IL
2009-02-22,Celtics,,Kevin Garnett,strained right knee (DNP)
2009-02-22,Clippers,,Al Thornton,strained arch in right foot (DNP)
2009-02-22,Clippers,,Brian Skinner,placed on IL with sore right Achilles tendon
2009-02-22,Clippers,Mike Taylor,,activated from IL
2009-02-22,Heat,,James Jones (Andrew),placed on IL with hand injury
2009-02-22,Heat,Mark Blount,,activated from IL
2009-02-22,Magic,,Mickael Pietrus,sprained right wrist (DNP)
2009-02-22,Nuggets,,Kenyon Martin (Sr.),back spasms (DTD)
2009-02-22,Raptors,,Marcus Banks,back injury (DTD)
2009-02-22,Rockets,,Carl Landry,sprained right ankle (DNP)
2009-02-22,Timberwolves,,Shelden Williams,placed on IL
2009-02-22,Warriors,,Monta Ellis,sore left ankle (DTD)
2009-02-23,Celtics,,Kevin Garnett,strained right knee (DNP)
2009-02-23,Clippers,,Al Thornton,placed on IL with strained arch in right foot
2009-02-23,Clippers,Marcus Camby,,activated from IL
2009-02-23,Hawks,,Mario West,placed on IL
2009-02-23,Hawks,Thomas Gardner,,activated from IL
2009-02-23,Hornets,,Melvin Ely,placed on IL
2009-02-23,Hornets,Tyson Chandler,,activated from IL
2009-02-23,Jazz,,Kosta Koufos,placed on IL
2009-02-23,Jazz,Carlos Boozer,,activated from IL
Date,Team,Acquired,Relinquished,Notes
2009-02-23,Kings,,Kenny Thomas,placed on IL (out for season)
2009-02-23,Kings,Rashad McCants,,activated from IL
2009-02-23,Knicks,,Quentin Richardson,sore right Achilles tendon (DNP)
2009-02-23,Nuggets,,Nene / Nene Hilario / Maybyner Hilario,bone bruise in right knee (DNP)
2009-02-23,Pacers,,T.J. Ford,flu (DNP)
2009-02-23,Warriors,,Monta Ellis,placed on IL with sore left ankle
2009-02-23,Warriors,Andris Biedrins,,activated from IL
2009-02-24,Cavaliers,,Delonte West,placed on IL with sore right wrist
2009-02-24,Cavaliers,Trey Johnson,,activated from IL
2009-02-24,Mavericks,,Jerry Stackhouse,sore right foot (out indefinitely)
2009-02-24,Raptors,,Marcus Banks,back spasms (DNP)
2009-02-24,Rockets,,Tracy McGrady,microfracture surgery on left knee (out for season)
2009-02-24,Spurs,,Tim Duncan,sore right knee (DNP)
2009-02-25,Celtics,,Brian Scalabrine,placed on IL with strained neck
2009-02-25,Grizzlies,,Chris Mihm,placed on IL with right ankle injury (out for season)
2009-02-25,Grizzlies,,Mike Wilks,placed on IL recovering from surgery on left knee (out for season)
2009-02-25,Hawks,,Josh Smith,placed on IL for personal reasons
2009-02-25,Hawks,,Mike Bibby,placed on IL with flu
2009-02-25,Hawks,Mario West,,activated from IL
2009-02-25,Hawks,Othello Hunter,,activated from IL
2009-02-25,Jazz,,Matt Harpring,placed on IL with bruised back
2009-02-25,Jazz,Kosta Koufos,,activated from IL
2009-02-25,Kings,,Cedric Simmons,placed on IL
2009-02-25,Kings,Drew Gooden,,activated from IL
2009-02-25,Magic,,Mickael Pietrus,sprained right wrist (DNP)
Date,Team,Acquired,Relinquished,Notes
2009-02-25,Nets,,Maurice Ager,placed on IL
2009-02-25,Nets,Jarvis Hayes,,activated from IL
2009-02-25,Nuggets,,Nene / Nene Hilario / Maybyner Hilario,bone bruise in right knee (DNP)
2009-02-25,Spurs,,Tim Duncan,sore right knee (DNP)
2009-02-26,Cavaliers,,Ben Wallace,fractured right fibula (out indefinitely)
2009-02-26,Cavaliers,,Trey Johnson,placed on IL
2009-02-26,Cavaliers,Delonte West,,activated from IL
2009-02-26,Mavericks,,Shawne Williams,foot injury (DTD)
2009-02-26,Rockets,,Carl Landry,placed on IL with sprained right ankle
2009-02-26,Rockets,Luther Head,,activated from IL
2009-02-26,Suns,,Steve Nash,sprained right ankle (DNP)
2009-02-27,Cavaliers,,Ben Wallace,placed on IL with fractured right fibula
2009-02-27,Cavaliers,Trey Johnson,,activated from IL
2009-02-27,Celtics,,Kevin Garnett,strained right knee (DNP)
2009-02-27,Clippers,,Eric Gordon,placed on IL with shoulder injury
2009-02-27,Clippers,Al Thornton,,activated from IL
2009-02-27,Clippers,Brian Skinner,,activated from IL
2009-02-27,Hawks,,Othello Hunter,placed on IL
2009-02-27,Hawks,,Thomas Gardner,placed on IL
2009-02-27,Hawks,Josh Smith,,activated from IL
2009-02-27,Hawks,Mike Bibby,,activated from IL
2009-02-27,Kings,,Beno Udrih,placed on IL with sore right knee
2009-02-27,Kings,,Drew Gooden,placed on IL with groin injury
2009-02-27,Kings,Calvin Booth,,activated from IL
2009-02-27,Kings,Cedric Simmons,,activated from IL
Date,Team,Acquired,Relinquished,Notes
2009-02-27,Pistons,,Allen Iverson,placed on IL with sore back
2009-02-27,Pistons,Walter Sharpe,,activated from IL
2009-02-27,Suns,,Steve Nash,sprained right ankle (DNP)
2009-02-27,Warriors,,Jamal Crawford,placed on IL for rest
2009-02-27,Warriors,Marcus Williams (D.),,activated from IL
2009-02-27,Wizards,,DeShawn Stevenson,sore lower back (DNP)
2009-02-27,Celtics,,Gabe Pruitt,placed on IL
2009-02-28,Bucks,,Joe Alexander,placed on IL with ankle injury
2009-02-28,Bucks,Damon Jones,,activated from IL
2009-02-28,Bulls,,Luol Deng,bruised right tibia (DTD)
2009-02-28,Clippers,,Fred Jones,sore lower back (DNP)
2009-02-28,Clippers,,Mardy Collins,plantar fasciitis in right foot (DNP)
2009-02-28,Heat,,Jamaal Magloire,placed on IL
2009-02-28,Heat,James Jones (Andrew),,activated from IL
2009-02-28,Jazz,,Kosta Koufos,placed on IL
2009-02-28,Jazz,Matt Harpring,,activated from IL
2009-02-28,Knicks,,Quentin Richardson,DNP
2009-02-28,Thunder,,Kevin Durant,placed on IL with sprained right ankle
2009-02-28,Thunder,Joe Smith (Leynard),,activated from IL
2009-02-28,Warriors,,Stephen Jackson,rest (DTD)
2009-02-28,Wizards,,DeShawn Stevenson,sore lower back (DNP)
2009-02-28,Wizards,,Javaris Crittenton,flu (DNP)
2009-03-01,Celtics,,Kevin Garnett,strained right knee (DNP)
2009-03-01,Mavericks,,Matt Carroll,placed on IL
2009-03-01,Mavericks,Jason Terry,,activated from IL
Date,Team,Acquired,Relinquished,Notes
2009-03-01,Nets,,Keyon Dooling,placed on IL with sore right hip
2009-03-01,Nets,Maurice Ager,,activated from IL
2009-03-01,Pacers,,Travis Diener,flu (DNP)
2009-03-01,Raptors,,Joey Graham,hamstring injury (DNP) (date approximate)
2009-03-01,Rockets,Carl Landry,,activated from IL
2009-03-01,Spurs,,Jacque Vaughn,placed on IL
2009-03-01,Spurs,Tim Duncan,,activated from IL
2009-03-01,Suns,,Steve Nash,sprained right ankle (DNP)
2009-03-01,Timberwolves,,Sebastian Telfair,placed on IL with sore right groin
2009-03-01,Timberwolves,Shelden Williams,,activated from IL
2009-03-01,Warriors,,Stephen Jackson,placed on IL for rest
2009-03-01,Warriors,Jamal Crawford,,activated from IL
2009-03-02,Cavaliers,Aleksandar Pavlovic / Sasha Pavlovic,,activated from IL
2009-03-02,Clippers,,Mardy Collins,plantar fasciitis in right foot (DNP)
2009-03-02,Clippers,,Ricky Davis,sore left knee/tendinitis (DNP)
2009-03-02,Clippers,,Zach Randolph,placed on IL for personal reasons
2009-03-02,Heat,,Mark Blount,personal reasons (death in family) (DTD)
2009-03-02,Spurs,,Pops Mensah-Bonsu,placed on IL
2009-03-02,Spurs,Jacque Vaughn,,activated from IL
2009-03-02,Thunder,,Jeff Green,back spasms (DTD)
2009-03-02,Wizards,,Caron Butler,sore left hamstring (DNP)
2009-03-02,Wizards,,DeShawn Stevenson,sore lower back (DNP)
2009-03-02,Clippers,Eric Gordon,,activated from IL
2009-03-02,Clippers,,Eric Gordon,bruised left shoulder (DNP)
2009-03-03,Bucks,,Michael Redd,surgery on left knee to repair torn ACL
Date,Team,Acquired,Relinquished,Notes
2009-03-03,Bulls,,Luol Deng,bruised right tibia (DNP)
2009-03-03,Bulls,,Tim Thomas,hyperextended left knee (DNP)
2009-03-03,Celtics,,Brian Scalabrine,post-concussion syndrome (out indefinitely)
2009-03-03,Grizzlies,,Chris Mihm,surgery on right ankle (out for season)
2009-03-03,Lakers,,Adam Morrison,placed on IL
2009-03-03,Lakers,Sun Yue,,activated from IL
2009-03-03,Nets,,Maurice Ager,placed on IL
2009-03-03,Nets,Keyon Dooling,,activated from IL
2009-03-03,Warriors,,Marcus Williams (D.),placed on IL
2009-03-03,Warriors,,Ronny Turiaf,ill (DNP)
2009-03-03,Warriors,Stephen Jackson,,activated from IL
2009-03-04,Bulls,,Luol Deng,bruised right tibia (DNP)
2009-03-04,Bulls,,Tim Thomas,strained left knee (DNP)
2009-03-04,Celtics,,Kevin Garnett,placed on IL with sprained right knee
2009-03-04,Celtics,Gabe Pruitt,,activated from IL
2009-03-04,Clippers,,Eric Gordon,bruised left shoulder (DNP)
2009-03-04,Clippers,,Ricky Davis,sore left knee (DNP)
2009-03-04,Jazz,,Kyrylo Fesenko,flu (DTD)
2009-03-04,Knicks,,Jared Jeffries,bruised left knee (DNP)
2009-03-04,Knicks,,Nate Robinson,sprained left ankle (DNP)
2009-03-04,Thunder,,Jeff Green,sore lower back (DNP)
2009-03-04,Warriors,,Kelenna Azubuike,strained back (DNP)
2009-03-04,Wizards,,Caron Butler,sore left hamstring (DNP)
2009-03-04,Wizards,,DeShawn Stevenson,sore lower back (DNP)
2009-03-05,Hornets,,Predrag Stojakovic / Peja Stojakovic,placed on IL with back spasms (out for season)
Date,Team,Acquired,Relinquished,Notes
2009-03-05,Hornets,Melvin Ely,,activated from IL
2009-03-05,Nuggets,,Anthony Carter,strained left hip (DNP)
2009-03-05,Nuggets,,Kenyon Martin (Sr.),placed on IL with back spasms
2009-03-06,Bucks,Joe Alexander,,activated from IL
2009-03-06,Bulls,,Luol Deng,bruised right tibia (DNP)
2009-03-06,Cavaliers,,Lorenzen Wright,placed on IL
2009-03-06,Heat,,Luther Head,placed on IL
2009-03-06,Heat,,Mark Blount,placed on IL for personal reasons (death in family)
2009-03-06,Heat,Dorell Wright,,activated from IL
2009-03-06,Lakers,Adam Morrison,,activated from IL
2009-03-06,Nuggets,,Anthony Carter,strained left hip (DNP)
2009-03-06,Pacers,,Mike Dunleavy Jr.,surgery on right knee to remove bone spur and repair torn tendon (out for season)
2009-03-06,Raptors,,Nathan Jawai,placed on IL
2009-03-06,Spurs,,Drew Gooden,placed on IL with strained groin
2009-03-06,Timberwolves,,Randy Foye,placed on IL with hip pointer
2009-03-06,Timberwolves,Sebastian Telfair,,activated from IL
2009-03-06,Warriors,,Andris Biedrins,personal reasons (DNP)
2009-03-06,Warriors,,Corey Maggette,sprained right ankle (DNP)
2009-03-06,Warriors,,Kelenna Azubuike,strained back (DNP)
2009-03-06,Warriors,,Stephen Jackson,strained right hamstring (DNP)
2009-03-06,Wizards,,Caron Butler,sore left hamstring (DNP)
2009-03-06,Lakers,,Sun Yue,placed on IL
2009-03-06,Nuggets,,Sonny Weems,placed on IL
2009-03-06,Nuggets,Kenyon Martin (Sr.),,activated from IL
2009-03-06,Wizards,,DeShawn Stevenson,surgery on back to repair herniated disc (out indefinitely)
Date,Team,Acquired,Relinquished,Notes
2009-03-06,Nuggets,,Kenyon Martin (Sr.),strained lower back (DNP)
2009-03-06,Wizards,,DeShawn Stevenson,recovering from surgery on back (DNP)
2009-03-07,Clippers,,Baron Davis,placed on IL with sore right hamstring
2009-03-07,Clippers,,Marcus Camby,migraine headache (DNP)
2009-03-07,Clippers,,Ricky Davis,sore left knee (DNP)
2009-03-07,Clippers,Zach Randolph,,activated from IL
2009-03-07,Mavericks,,Josh Howard,placed on IL with sore left ankle
2009-03-07,Mavericks,Matt Carroll,,activated from IL
2009-03-07,Thunder,,Jeff Green,sore lower back (DNP)
2009-03-07,Thunder,,Robert Swift,personal reasons (DNP)
2009-03-07,Thunder,,Thabo Sefolosha,sprained MCL in knee (DTD)
2009-03-07,Timberwolves,,Mark Madsen,placed on IL
2009-03-07,Timberwolves,Randy Foye,,activated from IL
2009-03-07,Warriors,,Andris Biedrins,personal reasons (DNP)
2009-03-07,Warriors,,Kelenna Azubuike,strained back (DNP)
2009-03-07,Wizards,,DeShawn Stevenson,placed on IL recovering from surgery on back (out for season)
2009-03-08,Celtics,,Rajon Rondo,sprained right ankle (DNP)
2009-03-08,Grizzlies,,Marko Jaric,sprained right ankle (DNP)
2009-03-08,Jazz,,Carlos Boozer,placed on IL with sprained right ankle
2009-03-08,Jazz,Kosta Koufos,,activated from IL
2009-03-08,Kings,,Cedric Simmons,sprained right ankle (DNP)
2009-03-08,Nuggets,,Anthony Carter,strained left hip (DNP)
2009-03-08,Nuggets,,Kenyon Martin (Sr.),strained lower back (DNP)
2009-03-08,Thunder,,Jeff Green,sore lower back (DNP)
2009-03-08,Thunder,,Robert Swift,personal reasons (DNP)
Date,Team,Acquired,Relinquished,Notes
2009-03-08,Bobcats,,Alexis Ajinca / Alex Ajinca,placed on IL
2009-03-09,Bulls,,Luol Deng,bruised right tibia (DNP)
2009-03-09,Hawks,,Marvin Williams,placed on IL with sore lower back
2009-03-09,Hawks,Thomas Gardner,,activated from IL
2009-03-09,Nuggets,,Anthony Carter,strained left hip (DNP)
2009-03-09,Wizards,,Mike James (Lamont),flu (DNP)
2009-03-10,Bobcats,Sean May,,activated from IL
2009-03-10,Clippers,,Alex Acker,placed on IL
2009-03-10,Clippers,,Ricky Davis,placed on IL with knee tendinitis (out for season)
2009-03-10,Clippers,Baron Davis,,activated from IL
2009-03-10,Clippers,Chris Kaman,,activated from IL
2009-03-10,Kings,,Cedric Simmons,sprained right ankle (DNP)
2009-03-10,Pacers,,Jeff Foster,sore back (DNP)
2009-03-10,Thunder,,Nick Collison,sore left groin (DNP)
2009-03-11,Blazers,,Rudy Fernandez,chest injury (DTD)
2009-03-11,Bulls,,Luol Deng,placed on IL with hairline fracture of right leg
2009-03-11,Celtics,,Glen Davis,sprained right ankle (DNP)
2009-03-11,Celtics,,Rajon Rondo,sprained right ankle (DNP)
2009-03-11,Heat,,Chris Quinn,placed on IL
2009-03-11,Heat,Jamaal Magloire,,activated from IL
2009-03-11,Hornets,,Sean Marks,placed on IL with flu
2009-03-11,Hornets,Morris Peterson,,activated from IL
2009-03-11,Magic,,Hidayet Turkoglu / Hedo Turkoglu,left foot/Achilles tendinitis (DNP)
2009-03-11,Nuggets,,Kenyon Martin (Sr.),strained lower back (DNP)
2009-03-11,Pistons,,Rasheed Wallace,strained left calf (DNP)
Date,Team,Acquired,Relinquished,Notes
2009-03-11,Thunder,,Nick Collison,strained left groin (DNP)
2009-03-11,Timberwolves,,Randy Foye,placed on IL with sprained right ankle
2009-03-11,Timberwolves,,Rodney Carney,lower abdominal contusion (DNP)
2009-03-11,Timberwolves,Mark Madsen,,activated from IL
2009-03-11,Warriors,,Marco Belinelli,placed on IL with toe injury
2009-03-11,Warriors,Monta Ellis,,activated from IL
2009-03-12,Spurs,,Malik Hairston,placed on IL
2009-03-12,Spurs,Drew Gooden,,activated from IL
2009-03-13,Blazers,,Rudy Fernandez,right hip pointer (DNP)
2009-03-13,Cavaliers,,Delonte West,placed on IL with sore lower back
2009-03-13,Cavaliers,Lorenzen Wright,,activated from IL
2009-03-13,Celtics,,Glen Davis,sprained right ankle (DNP)
2009-03-13,Grizzlies,,Greg Buckner,left knee bone bruise (DNP)
2009-03-13,Kings,,Cedric Simmons,placed on IL
2009-03-13,Kings,Beno Udrih,,activated from IL
2009-03-13,Knicks,,Chris Duhon,sore back (DNP)
2009-03-13,Magic,,Hidayet Turkoglu / Hedo Turkoglu,left foot/Achilles tendinitis (DNP)
2009-03-13,Mavericks,,Devean George,right knee injury (DNP)
2009-03-13,Nets,,Eduardo Najera,surgery to repair sports hernia (out for season)
2009-03-13,Pistons,,Rasheed Wallace,sprained left ankle (DNP)
2009-03-13,Timberwolves,,Jason Collins,flu (DNP)
2009-03-13,Timberwolves,,Rodney Carney,lower abdominal contusion (DNP)
2009-03-13,Warriors,,Corey Maggette,placed on IL with sinus infection
2009-03-13,Warriors,Brandan Wright,,activated from IL
2009-03-14,Clippers,,Mardy Collins,placed on IL with plantar fasciitis in right foot
Date,Team,Acquired,Relinquished,Notes
2009-03-14,Clippers,,Zach Randolph,death of father (DNP)
2009-03-14,Clippers,Alex Acker,,activated from IL
2009-03-14,Heat,,Daequan Cook,placed on IL with dental issues
2009-03-14,Heat,Luther Head,,activated from IL
2009-03-14,Nuggets,,Kenyon Martin (Sr.),strained lower back (DNP)
2009-03-14,Rockets,,Brian Cook,placed on IL (out for season)
2009-03-14,Thunder,Kevin Durant,,activated from IL
2009-03-14,Timberwolves,,Kevin Ollie,placed on IL for personal reasons (flu per CBC)
2009-03-14,Timberwolves,Randy Foye,,activated from IL
2009-03-15,Cavaliers,,Lorenzen Wright,placed on IL
2009-03-15,Cavaliers,Delonte West,,activated from IL
2009-03-15,Celtics,,Glen Davis,sprained right ankle (DNP)
2009-03-15,Grizzlies,,Greg Buckner,left knee bone bruise (DNP)
2009-03-15,Heat,,Dorell Wright,placed on IL
2009-03-15,Heat,Chris Quinn,,activated from IL
2009-03-15,Kings,,Bobby Jackson,broken left cheekbone (DNP)
2009-03-15,Knicks,,Chris Duhon,sore back (DNP)
2009-03-15,Pacers,,Josh McRoberts,placed on IL
2009-03-15,Pacers,Danny Granger,,activated from IL
2009-03-15,Pistons,,Rasheed Wallace,strained left calf (DNP)
2009-03-15,Warriors,,Andris Biedrins,placed on IL with sprained left ankle
2009-03-15,Warriors,Corey Maggette,,activated from IL
2009-03-15,Wizards,,Caron Butler,sore left hamstring (DNP)
2009-03-16,Grizzlies,,Greg Buckner,left knee bone bruise (DNP)
2009-03-16,Hornets,,Melvin Ely,placed on IL
Date,Team,Acquired,Relinquished,Notes
2009-03-16,Hornets,Sean Marks,,activated from IL
